Barcode,Tumor core true
cellid_000051214-1,Tumor core true
cellid_000051215-1,Tumor core true
cellid_000051216-1,Tumor core true
cellid_000051217-1,Tumor core true
cellid_000051218-1,Tumor core true
cellid_000051219-1,Tumor core true
cellid_000051220-1,Tumor core true
cellid_000051222-1,Tumor core true
cellid_000051223-1,Tumor core true
cellid_000051224-1,Tumor core true
cellid_000051225-1,Tumor core true
cellid_000051226-1,Tumor core true
cellid_000051227-1,Tumor core true
cellid_000051228-1,Tumor core true
cellid_000051229-1,Tumor core true
cellid_000051230-1,Tumor core true
cellid_000051231-1,Tumor core true
cellid_000051232-1,Tumor core true
cellid_000051233-1,Tumor core true
cellid_000051234-1,Tumor core true
cellid_000051235-1,Tumor core true
cellid_000051236-1,Tumor core true
cellid_000051237-1,Tumor core true
cellid_000051238-1,Tumor core true
cellid_000051239-1,Tumor core true
cellid_000051240-1,Tumor core true
cellid_000051241-1,Tumor core true
cellid_000051242-1,Tumor core true
cellid_000051243-1,Tumor core true
cellid_000051245-1,Tumor core true
cellid_000051246-1,Tumor core true
cellid_000051247-1,Tumor core true
cellid_000051248-1,Tumor core true
cellid_000051249-1,Tumor core true
cellid_000051250-1,Tumor core true
cellid_000051251-1,Tumor core true
cellid_000051253-1,Tumor core true
cellid_000051254-1,Tumor core true
cellid_000051255-1,Tumor core true
cellid_000051256-1,Tumor core true
cellid_000051257-1,Tumor core true
cellid_000051258-1,Tumor core true
cellid_000051259-1,Tumor core true
cellid_000051260-1,Tumor core true
cellid_000051262-1,Tumor core true
cellid_000051263-1,Tumor core true
cellid_000051264-1,Tumor core true
cellid_000051265-1,Tumor core true
cellid_000051266-1,Tumor core true
cellid_000051267-1,Tumor core true
cellid_000051268-1,Tumor core true
cellid_000051269-1,Tumor core true
cellid_000051270-1,Tumor core true
cellid_000051271-1,Tumor core true
cellid_000051272-1,Tumor core true
cellid_000051273-1,Tumor core true
cellid_000051274-1,Tumor core true
cellid_000051275-1,Tumor core true
cellid_000051276-1,Tumor core true
cellid_000051277-1,Tumor core true
cellid_000051278-1,Tumor core true
cellid_000051279-1,Tumor core true
cellid_000051280-1,Tumor core true
cellid_000051281-1,Tumor core true
cellid_000051282-1,Tumor core true
cellid_000051284-1,Tumor core true
cellid_000051285-1,Tumor core true
cellid_000051286-1,Tumor core true
cellid_000051287-1,Tumor core true
cellid_000051288-1,Tumor core true
cellid_000051289-1,Tumor core true
cellid_000051290-1,Tumor core true
cellid_000051291-1,Tumor core true
cellid_000051292-1,Tumor core true
cellid_000051293-1,Tumor core true
cellid_000051294-1,Tumor core true
cellid_000051295-1,Tumor core true
cellid_000051296-1,Tumor core true
cellid_000051297-1,Tumor core true
cellid_000051298-1,Tumor core true
cellid_000051299-1,Tumor core true
cellid_000051300-1,Tumor core true
cellid_000051301-1,Tumor core true
cellid_000051302-1,Tumor core true
cellid_000051303-1,Tumor core true
cellid_000051304-1,Tumor core true
cellid_000051305-1,Tumor core true
cellid_000051306-1,Tumor core true
cellid_000051307-1,Tumor core true
cellid_000051308-1,Tumor core true
cellid_000051309-1,Tumor core true
cellid_000051310-1,Tumor core true
cellid_000051311-1,Tumor core true
cellid_000051312-1,Tumor core true
cellid_000051313-1,Tumor core true
cellid_000051314-1,Tumor core true
cellid_000051315-1,Tumor core true
cellid_000051316-1,Tumor core true
cellid_000051317-1,Tumor core true
cellid_000051318-1,Tumor core true
cellid_000051319-1,Tumor core true
cellid_000051320-1,Tumor core true
cellid_000051321-1,Tumor core true
cellid_000051322-1,Tumor core true
cellid_000051323-1,Tumor core true
cellid_000051324-1,Tumor core true
cellid_000051325-1,Tumor core true
cellid_000051326-1,Tumor core true
cellid_000051327-1,Tumor core true
cellid_000051328-1,Tumor core true
cellid_000051329-1,Tumor core true
cellid_000051330-1,Tumor core true
cellid_000051331-1,Tumor core true
cellid_000051332-1,Tumor core true
cellid_000051333-1,Tumor core true
cellid_000051334-1,Tumor core true
cellid_000051336-1,Tumor core true
cellid_000051337-1,Tumor core true
cellid_000051338-1,Tumor core true
cellid_000051339-1,Tumor core true
cellid_000051340-1,Tumor core true
cellid_000051341-1,Tumor core true
cellid_000051342-1,Tumor core true
cellid_000051343-1,Tumor core true
cellid_000051344-1,Tumor core true
cellid_000051346-1,Tumor core true
cellid_000051347-1,Tumor core true
cellid_000051349-1,Tumor core true
cellid_000051350-1,Tumor core true
cellid_000051351-1,Tumor core true
cellid_000051352-1,Tumor core true
cellid_000051353-1,Tumor core true
cellid_000051354-1,Tumor core true
cellid_000051355-1,Tumor core true
cellid_000051356-1,Tumor core true
cellid_000051357-1,Tumor core true
cellid_000051358-1,Tumor core true
cellid_000051359-1,Tumor core true
cellid_000051361-1,Tumor core true
cellid_000051362-1,Tumor core true
cellid_000051363-1,Tumor core true
cellid_000051364-1,Tumor core true
cellid_000051365-1,Tumor core true
cellid_000051366-1,Tumor core true
cellid_000051367-1,Tumor core true
cellid_000051368-1,Tumor core true
cellid_000051369-1,Tumor core true
cellid_000051370-1,Tumor core true
cellid_000051371-1,Tumor core true
cellid_000051372-1,Tumor core true
cellid_000051373-1,Tumor core true
cellid_000051374-1,Tumor core true
cellid_000051375-1,Tumor core true
cellid_000051376-1,Tumor core true
cellid_000051377-1,Tumor core true
cellid_000051378-1,Tumor core true
cellid_000051379-1,Tumor core true
cellid_000051380-1,Tumor core true
cellid_000051381-1,Tumor core true
cellid_000051382-1,Tumor core true
cellid_000051383-1,Tumor core true
cellid_000051384-1,Tumor core true
cellid_000051385-1,Tumor core true
cellid_000051386-1,Tumor core true
cellid_000051387-1,Tumor core true
cellid_000051388-1,Tumor core true
cellid_000051389-1,Tumor core true
cellid_000051390-1,Tumor core true
cellid_000051391-1,Tumor core true
cellid_000051392-1,Tumor core true
cellid_000051393-1,Tumor core true
cellid_000051394-1,Tumor core true
cellid_000051395-1,Tumor core true
cellid_000051396-1,Tumor core true
cellid_000051397-1,Tumor core true
cellid_000051398-1,Tumor core true
cellid_000051399-1,Tumor core true
cellid_000051400-1,Tumor core true
cellid_000051401-1,Tumor core true
cellid_000051402-1,Tumor core true
cellid_000051403-1,Tumor core true
cellid_000051404-1,Tumor core true
cellid_000051405-1,Tumor core true
cellid_000051406-1,Tumor core true
cellid_000051407-1,Tumor core true
cellid_000051408-1,Tumor core true
cellid_000051409-1,Tumor core true
cellid_000051410-1,Tumor core true
cellid_000051411-1,Tumor core true
cellid_000051412-1,Tumor core true
cellid_000051413-1,Tumor core true
cellid_000051414-1,Tumor core true
cellid_000051415-1,Tumor core true
cellid_000051416-1,Tumor core true
cellid_000051417-1,Tumor core true
cellid_000051418-1,Tumor core true
cellid_000051419-1,Tumor core true
cellid_000051420-1,Tumor core true
cellid_000051421-1,Tumor core true
cellid_000051422-1,Tumor core true
cellid_000051423-1,Tumor core true
cellid_000051424-1,Tumor core true
cellid_000051425-1,Tumor core true
cellid_000051426-1,Tumor core true
cellid_000051427-1,Tumor core true
cellid_000051428-1,Tumor core true
cellid_000051429-1,Tumor core true
cellid_000051430-1,Tumor core true
cellid_000051431-1,Tumor core true
cellid_000051432-1,Tumor core true
cellid_000051433-1,Tumor core true
cellid_000051434-1,Tumor core true
cellid_000051435-1,Tumor core true
cellid_000051436-1,Tumor core true
cellid_000051437-1,Tumor core true
cellid_000051438-1,Tumor core true
cellid_000051439-1,Tumor core true
cellid_000051440-1,Tumor core true
cellid_000051441-1,Tumor core true
cellid_000051442-1,Tumor core true
cellid_000051443-1,Tumor core true
cellid_000051444-1,Tumor core true
cellid_000051445-1,Tumor core true
cellid_000051446-1,Tumor core true
cellid_000051447-1,Tumor core true
cellid_000051448-1,Tumor core true
cellid_000051449-1,Tumor core true
cellid_000051450-1,Tumor core true
cellid_000051451-1,Tumor core true
cellid_000051452-1,Tumor core true
cellid_000051453-1,Tumor core true
cellid_000051454-1,Tumor core true
cellid_000051455-1,Tumor core true
cellid_000051456-1,Tumor core true
cellid_000051457-1,Tumor core true
cellid_000051458-1,Tumor core true
cellid_000051459-1,Tumor core true
cellid_000051460-1,Tumor core true
cellid_000051461-1,Tumor core true
cellid_000051462-1,Tumor core true
cellid_000051463-1,Tumor core true
cellid_000051464-1,Tumor core true
cellid_000051465-1,Tumor core true
cellid_000051466-1,Tumor core true
cellid_000051467-1,Tumor core true
cellid_000051468-1,Tumor core true
cellid_000051469-1,Tumor core true
cellid_000051470-1,Tumor core true
cellid_000051471-1,Tumor core true
cellid_000051472-1,Tumor core true
cellid_000051473-1,Tumor core true
cellid_000051474-1,Tumor core true
cellid_000051475-1,Tumor core true
cellid_000051476-1,Tumor core true
cellid_000051477-1,Tumor core true
cellid_000051478-1,Tumor core true
cellid_000051479-1,Tumor core true
cellid_000051480-1,Tumor core true
cellid_000051481-1,Tumor core true
cellid_000051482-1,Tumor core true
cellid_000051483-1,Tumor core true
cellid_000051484-1,Tumor core true
cellid_000051485-1,Tumor core true
cellid_000051486-1,Tumor core true
cellid_000051487-1,Tumor core true
cellid_000051488-1,Tumor core true
cellid_000051489-1,Tumor core true
cellid_000051490-1,Tumor core true
cellid_000051491-1,Tumor core true
cellid_000051492-1,Tumor core true
cellid_000051493-1,Tumor core true
cellid_000051494-1,Tumor core true
cellid_000051495-1,Tumor core true
cellid_000051496-1,Tumor core true
cellid_000051497-1,Tumor core true
cellid_000051498-1,Tumor core true
cellid_000051499-1,Tumor core true
cellid_000051500-1,Tumor core true
cellid_000051501-1,Tumor core true
cellid_000051502-1,Tumor core true
cellid_000051503-1,Tumor core true
cellid_000051504-1,Tumor core true
cellid_000051505-1,Tumor core true
cellid_000051506-1,Tumor core true
cellid_000051507-1,Tumor core true
cellid_000051508-1,Tumor core true
cellid_000051509-1,Tumor core true
cellid_000051510-1,Tumor core true
cellid_000051511-1,Tumor core true
cellid_000051512-1,Tumor core true
cellid_000051513-1,Tumor core true
cellid_000051514-1,Tumor core true
cellid_000051515-1,Tumor core true
cellid_000051516-1,Tumor core true
cellid_000051517-1,Tumor core true
cellid_000051518-1,Tumor core true
cellid_000051519-1,Tumor core true
cellid_000051520-1,Tumor core true
cellid_000051521-1,Tumor core true
cellid_000051522-1,Tumor core true
cellid_000051523-1,Tumor core true
cellid_000051524-1,Tumor core true
cellid_000051525-1,Tumor core true
cellid_000051526-1,Tumor core true
cellid_000051527-1,Tumor core true
cellid_000051528-1,Tumor core true
cellid_000051529-1,Tumor core true
cellid_000051530-1,Tumor core true
cellid_000051531-1,Tumor core true
cellid_000051532-1,Tumor core true
cellid_000051533-1,Tumor core true
cellid_000051534-1,Tumor core true
cellid_000051535-1,Tumor core true
cellid_000051536-1,Tumor core true
cellid_000051537-1,Tumor core true
cellid_000051538-1,Tumor core true
cellid_000051539-1,Tumor core true
cellid_000051540-1,Tumor core true
cellid_000051541-1,Tumor core true
cellid_000051542-1,Tumor core true
cellid_000051543-1,Tumor core true
cellid_000051544-1,Tumor core true
cellid_000051545-1,Tumor core true
cellid_000051546-1,Tumor core true
cellid_000051547-1,Tumor core true
cellid_000051548-1,Tumor core true
cellid_000051549-1,Tumor core true
cellid_000051550-1,Tumor core true
cellid_000051551-1,Tumor core true
cellid_000051552-1,Tumor core true
cellid_000051553-1,Tumor core true
cellid_000051554-1,Tumor core true
cellid_000051555-1,Tumor core true
cellid_000051556-1,Tumor core true
cellid_000051557-1,Tumor core true
cellid_000051558-1,Tumor core true
cellid_000051559-1,Tumor core true
cellid_000051560-1,Tumor core true
cellid_000051561-1,Tumor core true
cellid_000051562-1,Tumor core true
cellid_000051563-1,Tumor core true
cellid_000051564-1,Tumor core true
cellid_000051565-1,Tumor core true
cellid_000051566-1,Tumor core true
cellid_000051567-1,Tumor core true
cellid_000051568-1,Tumor core true
cellid_000051569-1,Tumor core true
cellid_000051570-1,Tumor core true
cellid_000051571-1,Tumor core true
cellid_000051572-1,Tumor core true
cellid_000051573-1,Tumor core true
cellid_000051574-1,Tumor core true
cellid_000051575-1,Tumor core true
cellid_000051576-1,Tumor core true
cellid_000051577-1,Tumor core true
cellid_000051578-1,Tumor core true
cellid_000051579-1,Tumor core true
cellid_000051580-1,Tumor core true
cellid_000051581-1,Tumor core true
cellid_000051582-1,Tumor core true
cellid_000051583-1,Tumor core true
cellid_000051584-1,Tumor core true
cellid_000051585-1,Tumor core true
cellid_000051586-1,Tumor core true
cellid_000051587-1,Tumor core true
cellid_000051588-1,Tumor core true
cellid_000051589-1,Tumor core true
cellid_000051590-1,Tumor core true
cellid_000051591-1,Tumor core true
cellid_000051592-1,Tumor core true
cellid_000051593-1,Tumor core true
cellid_000051594-1,Tumor core true
cellid_000051595-1,Tumor core true
cellid_000051596-1,Tumor core true
cellid_000051597-1,Tumor core true
cellid_000051598-1,Tumor core true
cellid_000051599-1,Tumor core true
cellid_000051600-1,Tumor core true
cellid_000051601-1,Tumor core true
cellid_000051602-1,Tumor core true
cellid_000051603-1,Tumor core true
cellid_000051604-1,Tumor core true
cellid_000051605-1,Tumor core true
cellid_000051606-1,Tumor core true
cellid_000051607-1,Tumor core true
cellid_000051608-1,Tumor core true
cellid_000051609-1,Tumor core true
cellid_000051610-1,Tumor core true
cellid_000051611-1,Tumor core true
cellid_000051612-1,Tumor core true
cellid_000051613-1,Tumor core true
cellid_000051614-1,Tumor core true
cellid_000051615-1,Tumor core true
cellid_000051616-1,Tumor core true
cellid_000051617-1,Tumor core true
cellid_000051618-1,Tumor core true
cellid_000051619-1,Tumor core true
cellid_000051620-1,Tumor core true
cellid_000051621-1,Tumor core true
cellid_000051622-1,Tumor core true
cellid_000051623-1,Tumor core true
cellid_000051624-1,Tumor core true
cellid_000051625-1,Tumor core true
cellid_000051626-1,Tumor core true
cellid_000051627-1,Tumor core true
cellid_000051628-1,Tumor core true
cellid_000051629-1,Tumor core true
cellid_000051630-1,Tumor core true
cellid_000051631-1,Tumor core true
cellid_000051632-1,Tumor core true
cellid_000051633-1,Tumor core true
cellid_000051634-1,Tumor core true
cellid_000051635-1,Tumor core true
cellid_000051636-1,Tumor core true
cellid_000051637-1,Tumor core true
cellid_000051638-1,Tumor core true
cellid_000051639-1,Tumor core true
cellid_000051640-1,Tumor core true
cellid_000051641-1,Tumor core true
cellid_000051642-1,Tumor core true
cellid_000051643-1,Tumor core true
cellid_000051644-1,Tumor core true
cellid_000051645-1,Tumor core true
cellid_000051646-1,Tumor core true
cellid_000051647-1,Tumor core true
cellid_000051648-1,Tumor core true
cellid_000051649-1,Tumor core true
cellid_000051650-1,Tumor core true
cellid_000051651-1,Tumor core true
cellid_000051652-1,Tumor core true
cellid_000051653-1,Tumor core true
cellid_000051654-1,Tumor core true
cellid_000051655-1,Tumor core true
cellid_000051656-1,Tumor core true
cellid_000051657-1,Tumor core true
cellid_000051658-1,Tumor core true
cellid_000051659-1,Tumor core true
cellid_000051660-1,Tumor core true
cellid_000051661-1,Tumor core true
cellid_000051662-1,Tumor core true
cellid_000051663-1,Tumor core true
cellid_000051664-1,Tumor core true
cellid_000051665-1,Tumor core true
cellid_000051666-1,Tumor core true
cellid_000051667-1,Tumor core true
cellid_000051668-1,Tumor core true
cellid_000051669-1,Tumor core true
cellid_000051670-1,Tumor core true
cellid_000051671-1,Tumor core true
cellid_000051672-1,Tumor core true
cellid_000051673-1,Tumor core true
cellid_000051674-1,Tumor core true
cellid_000051675-1,Tumor core true
cellid_000051676-1,Tumor core true
cellid_000051677-1,Tumor core true
cellid_000051678-1,Tumor core true
cellid_000051679-1,Tumor core true
cellid_000051680-1,Tumor core true
cellid_000051681-1,Tumor core true
cellid_000051682-1,Tumor core true
cellid_000051683-1,Tumor core true
cellid_000051684-1,Tumor core true
cellid_000051685-1,Tumor core true
cellid_000051686-1,Tumor core true
